"ESRND2BR","./DWGs/ELEC/esrnd2br.dwg","E-LITE","YELLOW","CONTINUOUS",-1,0,-1,-1
"ESRND2BS","./DWGs/ELEC/esrnd2bs.dwg","E-LITE","YELLOW","CONTINUOUS",-1,0,-1,-1
"ESRND3B","./DWGs/ELEC/esrnd3b.dwg","E-LITE","YELLOW","CONTINUOUS",-1,0,-1,-1
"ESRND4B","./DWGs/ELEC/esrnd4b.dwg","E-LITE","YELLOW","CONTINUOUS",-1,0,-1,-1
"ESSQRBL","./DWGs/ELEC/essqrbl.dwg","E-LITE","YELLOW","CONTINUOUS",-1,0,-1,-1
"ESRNDBL","./DWGs/ELEC/esrndbl.dwg","E-LITE","YELLOW","CONTINUOUS",-1,0,-1,-1
"EEBAT","./DWGs/ELEC/eebat.dwg","E-LITE","YELLOW","CONTINUOUS",-1,0,"EB",-1
"EEBATH","./DWGs/ELEC/eebath.dwg","E-LITE","YELLOW","CONTINUOUS",-1,0,"EB",-1
"EEREMH","./DWGs/ELEC/eeremh.dwg","E-LITE","YELLOW","CONTINUOUS",-1,0,-1,-1
"EEREMDH","./DWGs/ELEC/eeremdh.dwg","E-LITE","YELLOW","CONTINUOUS",-1,0,-1,-1
"CHIEX1-3FE","./DWGs/ELEC/chiex1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#1",-1
"CHIEX1-3S","./DWGs/ELEC/chiex1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#2",-1
"CHIEX1-3E","./DWGs/ELEC/chiex1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#3",-1
"CHIEX4-6FE","./DWGs/ELEC/chiex4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#4",-1
"CHIEX4-6S","./DWGs/ELEC/chiex4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#5",-1
"CHIEX4-6E","./DWGs/ELEC/chiex4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#6",-1
"CHIEX7-9FE","./DWGs/ELEC/chiex7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#7",-1
"CHIEX7-9S","./DWGs/ELEC/chiex7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#8",-1
"CHIEX7-9E","./DWGs/ELEC/chiex7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#9",-1
"CHIEX10-12FE","./DWGs/ELEC/chiex10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#10",-1
"CHIEX10-12S","./DWGs/ELEC/chiex10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#11",-1
"CHIEX10-12E","./DWGs/ELEC/chiex10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#12",-1
"CHIEX13-15FE","./DWGs/ELEC/chiex13-15.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#13",-1
"CHIEX13-15S","./DWGs/ELEC/chiex13-15.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#14",-1
"CHIEX13-15E","./DWGs/ELEC/chiex13-15.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#15",-1
"CHIEX16-18FE","./DWGs/ELEC/chiex16-18.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#16",-1
"CHIEX16-18S","./DWGs/ELEC/chiex16-18.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#17",-1
"CHIEX16-18E","./DWGs/ELEC/chiex16-18.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#18",-1
"CHIEX19-21FE","./DWGs/ELEC/chiex19-21.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#19",-1
"CHIEX19-21S","./DWGs/ELEC/chiex19-21.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#20",-1
"CHIEX19-21E","./DWGs/ELEC/chiex19-21.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#21",-1
"CHIEX22-24FE","./DWGs/ELEC/chiex22-24.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#22",-1
"CHIEX22-24S","./DWGs/ELEC/chiex22-24.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#23",-1
"CHIEX22-24E","./DWGs/ELEC/chiex22-24.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#24",-1
"CHIEXLD1-3FE","./DWGs/ELEC/chiexld1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#1",-1
"CHIEXLD1-3S","./DWGs/ELEC/chiexld1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#2",-1
"CHIEXLD1-3E","./DWGs/ELEC/chiexld1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#3",-1
"CHIEXLD4-6FE","./DWGs/ELEC/chiexld4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#4",-1
"CHIEXLD4-6S","./DWGs/ELEC/chiexld4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#5",-1
"CHIEXLD4-6E","./DWGs/ELEC/chiexld4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#6",-1
"CHIEXLD7-9FE","./DWGs/ELEC/chiexld7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#7",-1
"CHIEXLD7-9S","./DWGs/ELEC/chiexld7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#8",-1
"CHIEXLD7-9E","./DWGs/ELEC/chiexld7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#9",-1
"CHIEXLD10-12FE","./DWGs/ELEC/chiexld10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#10",-1
"CHIEXLD10-12S","./DWGs/ELEC/chiexld10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#11",-1
"CHIEXLD10-12E","./DWGs/ELEC/chiexld10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#12",-1
"CHIEXLR1-3FE","./DWGs/ELEC/chiexlr1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#1",-1
"CHIEXLR1-3S","./DWGs/ELEC/chiexlr1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#2",-1
"CHIEXLR1-3E","./DWGs/ELEC/chiexlr1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#3",-1
"CHIEXLR4-6FE","./DWGs/ELEC/chiexlr4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#4",-1
"CHIEXLR4-6S","./DWGs/ELEC/chiexlr4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#5",-1
"CHIEXLR4-6E","./DWGs/ELEC/chiexlr4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#6",-1
"CHIEXLR7-9FE","./DWGs/ELEC/chiexlr7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#7",-1
"CHIEXLR7-9S","./DWGs/ELEC/chiexlr7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#8",-1
"CHIEXLR7-9E","./DWGs/ELEC/chiexlr7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#9",-1
"CHIEXLR10-12FE","./DWGs/ELEC/chiexlr10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#10",-1
"CHIEXLR10-12S","./DWGs/ELEC/chiexlr10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#11",-1
"CHIEXLR10-12E","./DWGs/ELEC/chiexlr10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#12",-1
"CHIEXLL1-3FE","./DWGs/ELEC/chiexll1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#1",-1
"CHIEXLL1-3S","./DWGs/ELEC/chiexll1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#2",-1
"CHIEXLL1-3E","./DWGs/ELEC/chiexll1-3.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#3",-1
"CHIEXLL4-6FE","./DWGs/ELEC/chiexll4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#4",-1
"CHIEXLL4-6S","./DWGs/ELEC/chiexll4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#5",-1
"CHIEXLL4-6E","./DWGs/ELEC/chiexll4-6.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#6",-1
"CHIEXLL7-9FE","./DWGs/ELEC/chiexll7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#7",-1
"CHIEXLL7-9S","./DWGs/ELEC/chiexll7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#8",-1
"CHIEXLL7-9E","./DWGs/ELEC/chiexll7-9.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#9",-1
"CHIEXLL10-12FE","./DWGs/ELEC/chiexll10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#10",-1
"CHIEXLL10-12S","./DWGs/ELEC/chiexll10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#11",-1
"CHIEXLL10-12E","./DWGs/ELEC/chiexll10-12.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#12",-1
"CHIEXLB16-18FE","./DWGs/ELEC/chiexlb16-18.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#16",-1
"CHIEXLB16-18S","./DWGs/ELEC/chiexlb16-18.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#17",-1
"CHIEXLB16-18E","./DWGs/ELEC/chiexlb16-18.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#18",-1
"CHIEXLB19-21FE","./DWGs/ELEC/chiexlb19-21.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#19",-1
"CHIEXLB19-21S","./DWGs/ELEC/chiexlb19-21.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#20",-1
"CHIEXLB19-21E","./DWGs/ELEC/chiexlb19-21.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#21",-1
"CHIEXLB22-24FE","./DWGs/ELEC/chiexlb22-24.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#22",-1
"CHIEXLB22-24S","./DWGs/ELEC/chiexlb22-24.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#23",-1
"CHIEXLB22-24E","./DWGs/ELEC/chiexlb22-24.dwg","E-LITE-EXIT","RED","CONTINUOUS",-1,0,"#24",-1
